Date,Predicted_Close
2024-10-23 00:04:55.651433,389.2247537630747
2024-10-24 00:04:55.651433,389.27072668421033
2024-10-25 00:04:55.651433,387.0305326680172
2024-10-28 00:04:55.651433,387.455634962639
2024-10-29 00:04:55.651433,387.2824535667286
